Tweet,Rating
"Klare und gute Argumentation von Luisa Neubauer u.a.: ""Wer jahrelange soziale Ungleichheit befördert und dann die soziale Frage als Vorwand missbraucht, um die Klimakrise nicht zu bewältigen – ich wiederhole mich – das ist Heuchelei. https://t.co/iyD2QSwpD8",1.0
"@watch_union Greta kämpft auch für die Kinder, die nicht selbst kämpfen können, weil sie im Namen des reichen Europas und diverser anderer Industriestaaten ausgebeutet werden und die heute schon unter dem Klimawandel leiden. Der christlichen CSU sind hungernde Menschen in Madagaskar egal.",1.0
"@MartinSoechting Die #CSU kommt damit in ihrer Ekelhaftigkeit auf dasselbe Level wie die #AfD. Erbärmlich und absolut Widerlich 🤮. Zudem zeigen sie, dass sie die #Klimakrise immernoch nicht für voll nehmen.
#LaschetVerhindern #Union",1.0
"Auf Deutschland kommen möglicherweise  weitere Unterstützungsmassnahmen zu, Afrika ist weltweit am meisten von politischen Krisen, dem natürlichen Klimawandel, kriegerischen Auseinandersetzungen und Bevölkerungswachstum betoffen.",1.0
"""Wachstum"" bedeutet - wenn es von #Laschet und Komplizen durchgeführt wird:

* Mehr Müll
* Höherer Energie- und Ressourcenverbrauch 
* Beschleunigter Klimawandel 
* Hoffen auf das CO² fressende Einhorn

Diese alten Männer haben keine Antworten!

#LaschetLuegt #LaschetVerhindern",1.0
"@FriForFreibier @welt ""Retterin des Weltklimas"" steht halt nicht in der Karikatur. Und dass wir nur 2% beitragen (bei etwa 1,2% der Weltbevölkerung) ist kein Argument etwas gegen die Erderwärmung zu unternehmen, genauso wie bei Kinderarbeit... Alles andere wäre weltfremd.",1.0
"@quarkswdr ""Zusätzlich zu Eigentum und Selbstverwaltung ist es wichtig, Maßnahmen regional zuzuschneiden und dafür das Wissen der Menschen vor Ort zu nutzen. Indigenes und lokales Wissen kann eine Schlüsselrolle in der Anpassung an den Klimawandel spielen”, heißt es in einem IPCC-Bericht.""",1.0
"800 Millionen Menschen weltweit unterernährt laut @tagesschau . Corona, Klimawandel.....  Aber Hauptsache reiche Säcke reisen mal eben ins All und der Fußballrubel rollt.",1.0
"@johnny_raccoon @mrsgreeeen ""Hunger auf der Welt beenden"" = ""Überbevölkerung und Globale Erderwärmung fördern"" 
Also wenn dann ist das Problem bitte nicht ""Nahrungsmittelmangel"" sondern ""Überbevölkerung"".",1.0
"Rassismus und Klimawandel, Klimawandel und Rassismus, Rassismus und Klimawandel, Klimawandel und Rassismus. Nachrichten im ÖR.",1.0
"@MatthiasToffol Die meisten Großparteien nehmen die Klimakrise in der Tat nicht ernst. Das gute ist: Wähler können das ändern, sie müssen nur wissen &amp; wollen.",1.0
"Die Bewältigung kommender Herausforderungen, wie etwa dem Klimawandel, wird nur gemeinsam zu stemmen sein. https://t.co/CaIcpuaN9d",1.0
"@ChrisStoecker Bei dem Thema wird nicht gern mit anderen Ländern verglichen. Aber wenns um den Klimawandel geht, sind die Vergleiche dann doch wieder recht.
""Deutschland allein kann das Klima nicht retten...""",1.0
"Klimawandel: Baerbock macht Fehler, Laschet enttäuscht https://t.co/UcfyeRvmI6 https://t.co/C7uh7AJUfd",1.0
@ThomasWalach @lgewessler @ChairNoHorseKey sie leugnen die #Klimakrise als Klimaschwurbler (via @ReiSteurer). Jedenfalls ist ein mehr an Autobahnen ganz sicher schwer diskussionswürdig und sollte im Lichte des übirg bleibenden CO2 Budgets diskutiert werden!! Was wollen wir damit tun. Autobahnen oder Jobs bei @voestalpine?,1.0
"@leonie_stella9 4 weitere Jahre CDU/CSU bedeuten 4 weitere vergeudete Jahre, die Verhinderung des dringend notwendigen technologischen und sozialen Wandels, die Gefährdung des wirtschaftlichen Standorts und der demokratischen Stabilität und das unaufhaltsame Fortschreiten der #Klimakrise",1.0
@polenz_r @ArminLaschet Schmutzigster Wahlkampf gegen Laschet? Bitte was? Er bringt es fertig seine erzkonservativen Berater und Umkreislinge im ÖR zu platzieren und dann wieder dieses Schmuseblues-Nix-Sagen von ihm dazu? Homosexuelle sind lebensfeindlich? Nicht seine ‚welche Klimakrise?pfft‘-Politik? https://t.co/gzlmhY88bm,1.0
"Mich würde ja ehrlich interessieren, was Profis wie @docjosiahboone oder @MichiWagner4 zu diesem Text sagen. Vor allem weil er vom unverdächtigen @dwallacewells kommt, der unlängst (unter anderem) ein großartiges Buch zum Klimawandel veröffentlicht hat. Ich bin grad echt verwirrt https://t.co/SKu7LLe3Jy",1.0
"@roter_Granat Es gibt einen von menschlichen Anteil am Klimawandel und es muss auch hierzulande was dagegen unternommen werden, der Fokus sollte aber auf Innovation und sinnvolle Alternativen liegen und nicht durch massive Einsparungen wie es die Grünen Schwätzer gern hätten.",1.0
Umgang mit Klimawandel: Reden wir doch mal über Armin Laschet https://t.co/WE9aR6EP16 via @derspiegel,1.0
"Der Dokumentarfilm ""WER WIR WAREN""

#Klimawandel #Klimakrise #kapitalismus
https://t.co/vlsK1h3TwK",1.0
Apropos Klimawandel. Ich hab gegähnt.,0.0
"#Laschet: Steuerentlastungen versprechen und schon vor der Wahl das Versprechen brechen?

Warum nicht transparent und ehrlich auschlüsseln? Wir brauchen Investitionen in:
-&gt; Bildung für Zukunft
-&gt; Klimakrise
-&gt; Digitalisierung

Volt macht deutlich, wo investiert werden muss. https://t.co/4pLeLAnjra",1.0
Klimawandel in Bayern - wie sehr hat sich unser Wetter verändert? Wir haben mit Bayerns Landwirten auf der Ernte-Pressefahrt des bayerischen Landwirtschaftsministeriums gesprochen.https://t.co/UMaJ0nTqhu,1.0
"Für alle interessant, denen #Klimaschutz am Herzen liegt. @waehlbar2021 ist eine tolle Initiative und verdient mehr Aufmerksamkeit.

#Klimawandel #Klimakrise #FFF #Sommerinterview #LaschetVerhindern https://t.co/iJIGAS3Cwa",1.0
"@_Gemischtwaren @MickyBeisenherz hat gesagt, dass liegt am Klimawandel.",1.0
"@MaxGilden @eu_skinny @juergenhilb @fuecks @Hoellenaufsicht Aha, und als erstes bei Afrika anzusetzen, mithin dem Kontinent, der am wenigsten am Klimawandel beteiligt ist, soll nun der geniale Vorschlag sein? Und wie sollte das von D aus genau möglich sein? Neokolonialistische Ambitionen - alles um nur nicht bei einem selbst anzufangen?",1.0
"rb: Wälder durch Klimakrise in Gefahr - So ist die Lage nahe Bremerhaven. Die Klimakrise ist da und der Wald könnte ihr erstes Opfer werden, das hat die Bundesumweltstiftung am Mi. bilanziert. Ein Förster zeigt die Lage nahe Bremerhaven https://t.co/qJBEhe6wFt @umweltstiftung",1.0
"https://t.co/NcZ0R4a7pP

... Na toll ... danke klimawandel",1.0
Warum die jetzige Elite unsere Erde nicht retten kann/will #Klimakrise https://t.co/o1JDwOPGoB,1.0
"Gestern dann 56 °C im Death Valley. Stromversorgun in #California kurz vor Zusammenbruch wg. Belastung durch Bewässerungs- &amp; Klimaanlagen.
#USA #Heatwave #Klimakrise https://t.co/pQyNrkwRfJ",1.0
@OrstedDE Was habt Ihr gegen den Klimawandel?,1.0
"@DWD_klima Hammer! Es folgt Rekord auf Rekord, und diese #Klimakrise ist noch nicht einmal in alle Köpfe angekommen.",1.0
"@1hornochse weiter beschleunigter Klimawandel.
wachsende soziale Ungerechtigkeit.
mehr Platz für Autos in den Städten.
christlich-fundamentalistische Meinungsmache.",1.0
@1hornochse Ignoranz gegenüber der Klimakrise und damit bleibt alles beim alten.,1.0
"@0ptlma @MiKuehm @welt Und? Soll also heißen, alle Wissenschaftler, die sich quasi ein Hintertürchen an Unsicherheit offenlassen, wurden zu denen gezählt, die den #Menschen gemachten #Klimawandel zustimmten. Wie hätte man sonst rechnen sollen? Unentschlossene auch einfügen?",1.0
"LÜGE! Richtig ist, daß #DieGruenen in ihrem Konzept vorschlagen das ""arme Haushalte"", bzw. Geringverdiener zum Ausgleich ein monatliches #Energiegeld vom Staat erhalten; Dieses verschweigt #Laschet natürlich ... 🤬😤🤬

#Klimawandel #Co2Preis #Union #CDU #CSU #FCKCDU #BTW21 https://t.co/S2oW9IUYWo",1.0
Tweet über die Klimakrise ohne die Klimakrise zu erwähnen. Welches Eis ist uns wichtig und welches nicht? Wenn die größte Bedrohung der Menschheit einfach keinen interessiert. #Systemerror https://t.co/XlVXvfUPAU,1.0
"@TerliWetter Ja, und wir hier im Schwarzwald kommen aus dem Regen nicht raus. Wer jetzt noch den #Klimawandel leugnet, der hat nicht begriffen, dass wir mittendrin sind. Was jetzt passiert wurde Anfang der 1990er Jahre genauso vorhergesagt. Warum wird das nicht geglaubt??????",1.0
"Aufforstungen allein reichen nicht, um den Klimakollaps aufzuhalten und unsere Wälder zu retten. Was es braucht sind ambitionierter #Klimaschutz und mutige politische Führung, um die schlimmsten Folgen der #Klimakrise noch zu verhindern. https://t.co/bQ0bgjgsCG",1.0
Wassermassen erwartet: Meteorologen warnen vor starken Regenfällen… #klimakrise  https://t.co/hXfEUVvZOu,1.0
"Tut Deutschland mehr für den Klimaschutz als andere Länder? Obwohl bekannt ist, dass Menschen, die in Deutschland leben, einen überproportionalen Beitrag zum Klimawandel liefern, halten viele von ihnen Deutschland für einen Klimaschutz-Vorreiter...",1.0
"@IngeBunge @ZDFheute Äh. Ich meinte eher, dass die Klimakrise auch in Deutschland gelöst werden muss. Und bevor Bilder wie diese in Deutschland gemacht werden können, wäre es hübsch, wenn die größte Fraktion im BT ein paar Ideen hätte, das zu verhindern.",1.0
#Klimakrise live dabei - wir können es nun live mit beobachten (sinngemäß Michael Mann @MichaelEMann) https://t.co/jEDz2MrmdQ,1.0
@crimesNcooking ... Entlang der Straßen und Hauser. Alles kaputt.   Echt tragisch und dann kommt die bittere Erkenntnis dass es einfach Tatsächlich mit dem Klimawandel zu tun haben muss,1.0
"durch die dezentrale Veranstaltungsform durch die Gegend fliegen machen klar: Auch der Kampf gegen die Klimakrise ist größer als die Höchstgrenze für Menschenrechte, die die UEFA gesetzt hat: 0,04m^2
16/16",1.0
"Und dann hab ich ja immer wieder kurz die Klimakrise angesprochen, deren Bekämpfung essenziell für Menschenrechte und Überleben ist.  Flug- und Gasfirma als Werbepartner, aber auch die Tatsache wie viel die unterschiedlichen Mannschaften 
15/X",1.0
"@MartinSonneborn @calien_666 Eure Bemühungen in Ehren, aber hat Frau Merkel nicht größere Probleme am Hals? Wie wäre es statt einer Person in Haft, 10mio Hungernde in Afrika zu helfen? Oder den Klimawandel richtig anzugehen anstatt so deppert wie momentan?

*oh sorry, hier ist ja Twitter….",1.0
"(KR) Wir müssen anders über die Klimakrise reden:

Die jüngste Rekord-Hitzewelle im Westen Nordamerikas macht deutlich, dass sich die Berichterstattung über die Klimakrise ändern muss, argumentiert unser Gastautor, Journalist und Sozialwissenschaftler au… https://t.co/eIEYB8l3Xz",1.0
Umgang mit Klimawandel: Reden wir doch mal über Armin Laschet https://t.co/NnDWYtQNCe via @derspiegel,1.0
"@riffreporter @klimaunion @wegeheld @dansiela_b @riffklima 5 x Klima ohne Wirkung auf #Klimakrise:
- Klima in der Union 
- Klima zur Wirtschaft 
- Gutes Klima zu RWE 
- Klimaanlagen subventionieren
- Klimastress Homeoffice 
Wenn ein CDU Wahlprogramm nach Anzahl „Klima“ bewertet wird, sagt das viel über konkrete Inhalte. Peinlich.",1.0
"#Tele5vbietet einen #DesasterDienstag. Irgendwie trifft das meine Sicht auf d Welt gerade ganz gut. Fussball u ideologisches Geplänkel sind wichtiger als d Bekämpfen einer Pandemie u über Klimakrise redet kaum jemand. Dazu geopolitische Spannungen weltweit.
Ach egal...",1.0
"Müssen Bezos &amp; Co. eigentlich für ihren völlig überflüssigen #CO2-Eintrag plus damit einhergehender #Umweltschäden wenigstens blechen? Warum steht so etwas nicht unter Strafe, sondern wird auch noch als tolle technische Errungenschaft gepriesen? #FluginsAll #Klimawandel",1.0
Aber selbstverständlich gibt es keinen menschengemachten Klimawandel https://t.co/Ymx9p7X7jQ,1.0
"@schuetz_marcel Spielte nur auf die aktuelle Stimmung an, den Klimawandel wegen unsauberer Zitierweise in Politikerbüchern politisch für unerheblich zu halten.

Tsja, richtig ~witzig~, wenn man's so im nachhinein erklärt. 😂",1.0
"Interessant. Auch @rendiwagner lehnt den #Klimacheck von @lgewessler für die #Autobahnen klar ab. Soviel zur These, sie sei fast eine #Grüne. Hobby-#Verkehrsplanerin #Klimakrise #Lobauautobahn @ViennaForFuture https://t.co/pqYQctQkZS via @KURIERat",1.0
"@Stefsloudhailer @AlexE1789 Wer eine Jahrzehnte alte Schlagzeile einer Boulevardzeitung über die Temperatur im Innenleben einer Kirchturmuhr als Gegenargument zum Klimawandel heranzieht, hat sich selbst disqualifiziert.",1.0
"@chris_breu @ArminLaschet Von dem Macher von ""Wenn wir weniger Kohle verstromen wollen, brauchen wir mehr Erneuerbare."" und ""Plötzlich reden alle über den Klimawandel."" Kommt nun eine neue ungemütliche Wahrheit! 😅",1.0
"@cschriner @Paddy_1964 @Gert_Woellmann @Leon_Bergmann @iw_koeln @ZEW @SZ @fdp @fdphh Das wird dann als regenerative Energiequelle dort betrachtet, hat aber natürlich genau den umgekehrten Effekt dass diese Klimawandel Diskussion Sache betrifft.",1.0
Hier noch ein Video zur Aktion am Sonntag. #Klimakrise ist jetzt. https://t.co/FTeiZX7G79,1.0
@_LarsPetersen @Volksverpetzer @ArminLaschet @Josh_Groeneveld @JoanaAvion Laschet scheitert am Klimawandel!,1.0
"@lovelyropes Und solchen Leuten, die dafür verantwortlich sind, wollen derzeit die meisten ihre Stimme geben und so unsere Zukunft diesen anvertrauen. Unglaublich. Gleiches zutreffend für Klimakrise. #LaschetVerhindern",1.0
"@biodivInit @MBetsche Es ist doch ganz einfach: Wenn wir die Arten nicht schützen (wollen), lohnt es sich auch nicht, gegen den Klimawandel zu kämpfen.",1.0
"@olliwaack @Darkfloppy1 @smoking_hobbit Wir sollten mal über Energieverbrauch reden in Zusammenhang mit Weed, oder nicht? Ich mein: klar hat hier jede/r schon das tollste indoor geschmeckt...hoffe ich. Ist das noch vertretbar im Angesicht der Klimakrise? Die Zukunft ist outdoor&amp;Probleme mit dem Klimawandel beim Growen.",1.0
"Optimismus: Gemeinsam können wir die Erderwärmung eindämmen, wenn wir jetzt handeln! 💪 Wie das gehen könnte und was das neue Erneuerbaren-Ausbau-Gesetz (EAG) damit zu tun hat, erfahrt ihr in unserem Podcast „hinterGRÜNdig“: https://t.co/raFnGYFP6H 2/2",1.0
Die Lufttemperatur in Sachsen: weiss auch nicht warum da plötzlich der #Klimawandel aus dem Nichts aufkommt. #LaschetLuegt #FridaysForFuture https://t.co/P6qskYPMhH,1.0
"Auch wenn es sich die Aktivisten von #KlimavorAcht anders wünschen, wird es bis auf Weiteres keine tägliche Klima-Sondersendung im Ersten geben. Der Klimawandel ist bereits Teil der täglichen Berichterstattung. https://t.co/XIhIOHxoXj",1.0
"Ich habe mich getraut&amp;am Heiligtum #Klimawandel gekratzt.
Im Juni war es global mit Quellen belegt leicht kälter als im Schnitt von 1991-2020.
Eine Momentaufnahme.
Mehr nicht.
Dafür wird man angefeindet.
Wie in Diktaturen gibt’s Psychiater, die andere Meinungen als Fall ansehen.",1.0
"@MasseyFriend @MiKuehm @welt Powell behauptet, dass quasi 100% der untersuchten Studien die Theorie vom menschengemachten Klimawandel stützen. Dabei wurden die Studien, die dazu gar nicht direkt Stellung beziehen, so gewertet, als hätten sie sich ebenfalls bejahend dazu positioniert.",1.0
1 Grad wärmere Luft speichert 7% mehr Feuchtigkeit.  Die menschengemachte Erderwärmung macht Extremwetterereignisse immer wahrscheinlicher. https://t.co/A8f3jY5DUT,1.0
"(taz) Biologe über Artensterben und Klimakrise: „Walkot hilft dem Klima“:  Die Meeressäuger sind natürliche Klimaschützer. Dabei helfen auch ihre Ausscheidungen, erklärt der Biologe Morten Iversen. mehr... https://t.co/b1I2GGIqFK",1.0
"@_Apuleius @roter_Granat Ist mittlerweile die angewandte Definition. Anthropogen davor zu setzen macht sich bei PsyOps nicht so gut. Also gilt ""DER Klimawandel"" als synonym.",1.0
Leider in zu vielen Medien Standard im Moment.  Es ist der menschengemachte #Klimawandel. https://t.co/IfYBmmay4F,1.0
"@ZDFheute Pandemie, Klimawandel, Armut und Hunger: Alles hängt mit allem zusammen... https://t.co/vWGifSbCcj",1.0
"@Joerg_Meuthen die AFD leugnet ja so gerne den von Menschen gemachten Klimawandel. Bis 55*C in den USA sprechen für sich. Was wieder beweist, die AFD besteht überwiegend aus einem Haufen von Deppen!",1.0
"@georgrestle @ard Wenn ich mir aber der Klimakrise nicht bewusst bin, dann würde ich doch nie online nach weiteren Angeboten anschauen",1.0
Studien: Klimawandel ist für Millionen Hitzetote verantwortlich https://t.co/DGrzQR4G0Q,1.0
"Das Ziel der Vereinten Nationen, den #Hunger bis 2030 zu beseitigen, wird weit verfehlt. Mit der Covid 19-Pandemie ist die Zahl der Unterernährten gewachsen. Klimakrise&amp;Kriege sind Hungertreiber. Ernährungsbericht: 161 Millionen Menschen hungern zusätzlich https://t.co/hey5CcYNe4",1.0
"@georgrestle @ard Das ärgert mich auch maßlos, wenn ich das erste oder das ZDF anschreibe und als Antwort bekomme, man hätte zwar jetzt bei den Berichten zur extremen Hitze die Klimakrise nicht erwähnt, aber es gäbe ja tolle Angebot online.",1.0
"@Gruene_OL beantragen die Sicherung eines planerischen Korridors für den sog. „Fleiweg”. 

#entspanntnachhaltig #DieZukunftÄnderstDuVorOrt #klimawandel #farbebekennen #verkehrswende #kommunalwahl2021  #meinOldenburg 
#mobilitätswende #diegrünen

🗳️ #fleiwegmachbar ☑️ 2/10 https://t.co/oEEzDkCMoM",2.0
"@georgrestle @ard ZB Klimakrise: ich schaue zB eher die „Öko“ Dokus, während viele, die das als nicht so wichtig erachten, das nie anschauen würden und so nicht verstehen können, dass das für die jüngere Generation ein sehr wichtiges Thema ist.",1.0
"@berlinerzeitung Es gibt kein weiter so, egal wer gewählt wird, denn mit der Physik gibt es keine faulen Kompromisse. Je früher und entschiedener wir handeln, desto geringer werden die Kosten sein. @CDU @CSU sind ein #Sicherheitsrisiko #Klimakrise",1.0
"wOw, das sagt ein konservativer Kolumnist zur #Klimakrise im https://t.co/OcgU2dHDrB
- just a question of time bis es allen klar wird? https://t.co/9qeyUNV6Tc",1.0
@tomimackakroni Wenn es zum Ende der Spätbronzezeit nicht einen minimalen Klimawandel gegeben hätte was den Niedergang der kanaanäischen Stadtkönigtümer mindestens verlangsamt hätte …..,1.0
