,date,User,Tweet
105,2021-07-31 21:23:10+00:00,josefnoll,#Politik für junge Menschen? #Generationengerechtigkeit? #Klimakrise #GenugIstGenug #ActNow @CDU @spdde @Partiet @AngelaMerkel_DE @OlafScholz @ABaerbock  https://t.co/grtcf34zeG via @derspiegel
106,2021-07-31 21:22:27+00:00,Geborgenheitwu1,"Interessant und verständlich geschrieben, Klimakrise ist jetzt und die Klimakatastrophen nehmen zu. Wacht endlich auf Bürger Deutschlands, die Uhr tickt.😢 https://t.co/dx06WvZsc5"
107,2021-07-31 21:22:22+00:00,TilRemen,"@Offiziellpleite @Ende__Gelaende @Ti_Wag Bei ""Klimagerechtigkeit"" geht es nicht um das Klima, sondern um die Abschaffung des Weißseins."
108,2021-07-31 21:22:21+00:00,Maximil17933089,"@teresabuecker Und zum Thema #Klimaschutz und #Klimaanpassung hätte ich auch noch ein konkretes Positionspapier zu bieten.

Highlights:
  - Städte begrünen
  - Infrastruktur anpassen
  - Konsequente Klimavorsorge

https://t.co/MWKi5NuSPV
#Klimakatastrophe #Klimapolitik #Klimawandel #Gruene"
109,2021-07-31 21:21:01+00:00,CgnGero,@joergprante @HenrietteReker @GrueneKoeln @CDUFraktionK @KoelnSPD @fdp_koeln @klima_freunde Das ist richtig. Es ist eine Ermessensentscheidung der Verwaltung. Und zwar sowohl das Ob als auch das Wie Maßnahmen getroffen werden. Ermessen ist jedoch keine Willkür und auf die Durchführung der fehlerfreien Ermessensentscheidung besteht ein Rechtsanspruch.
110,2021-07-31 21:20:44+00:00,TFFPrisoner,"@Anderle13521739 @Christoph_Br1 Tja, eierlegende Wollmilchsäue gibt es leider nicht (besonders nicht, wenn unsere Wirtschaftskraft den Klimawandel befeuert und der Wohlstand auf Ausbeutung aufbaut). Aber das hier dürfte ein Anhaltspunkt sein. 😉 https://t.co/d9aOHKwVUq"
111,2021-07-31 21:20:07+00:00,Stillmaster_Ron,@GracaninLiliana @HolgerEwald1 @lso55 Mit Sicherheit schon lange nicht mehr. Daher auch sämtliche Ablenkungsmanöver wie Klima und Corona.
112,2021-07-31 21:20:01+00:00,RG_PdH,"@Mineon_w_Heart Das würde ich eher über Leute sagen, die den menschengemachten Klimawandel leugnen und/oder nicht gewillt sind, effiziente Maßnahmen zu ergreifen, um ihn einzudämmen 😉

Ich schalte lieber Kohlekraftwerke ab und baue Erneuerbare aus, statt noch länger auf Kohle und Gas zu setzen."
113,2021-07-31 21:19:56+00:00,GundaWienke,"@sesan103 @CgnGero @joergprante @HenrietteReker @GrueneKoeln @CDUFraktionK @KoelnSPD @fdp_koeln @klima_freunde Ja, hab es sogar bekommen. Meine Nachbarn, bei denen auch gemessen wurde - zum Vergleich- nicht, obwohl es bei denen ebenso gesundheitsgefährdend ist. Klage läuft. Wie zäh, dass die Stadt @Koeln nur auf Druck reagiert und Lärmschutz nicht umsetzt :-("
114,2021-07-31 21:19:37+00:00,frechdachz_,"dumme: klimawandel gibts nicht 
meanwhile: Türkei und Griechenland in flammen und Flut in deutschland"
115,2021-07-31 21:19:21+00:00,TheSeraph5,"@hegemonotonie @Ende__Gelaende Macht mal was sinnvolles und rechtfertigt eure Verbrechen nicht hinter Gutmenschentun. Es gibt Gesetze. Es gibt Regeln. Kämpft für andere Gesetze, für andere Regeln.
Eure Glaubwürdigkeit habt ihr eh längst verloren. Ihr kämpft nicht pro Klimawandel."
116,2021-07-31 21:18:54+00:00,moarbua23,@WetternetzHagen @Kachelmannwettr @Kachelmann @DWD_klima @lanuvnrw Rundum zugewachsen!?!
117,2021-07-31 21:18:04+00:00,klima_kay,"@genervtesace Nutze tatsächlich immer auf WhatsApp die Möglichkeit Emojis bei Bildern einzufügen, setze ein passendes dann ins Gesicht und sende das Bild an mich selbst. Ist jetzt aber keine Profimethode😂"
118,2021-07-31 21:17:45+00:00,HalleVerkehrt,"@wunder2welt @moesl_roland @entropie42 Alles unbezahlbar, wenn die Klimakrise anrollt. Am ehesten noch Hanffasern zur Isolierung, Holz zum Bau, Moore Rekultivierung.

Eventuell schwimmende Plankton/Algen Farmen aus alten Kreuzfahrt Schiffen im Great Barrier Reef. Hälfte SynFools, Hälfte Dekarbonisierung."
119,2021-07-31 21:17:04+00:00,Florian_Kraemer,"@ChrDorner @cicero_online Nein . Ich sage: Der Klimawandel verursacht insgesamt (!) Extremwetterereignisse wie Dürren, Hochwasser usw. wie solche Ereignisse aussehen können, wissen wir nun."
120,2021-07-31 21:17:01+00:00,AnderleFPS,"@TFFPrisoner @Christoph_Br1 Welche Partei würdest du also wählen, um a) den Klimawandel sinnvoll zu bekämpfen
B) fairere Arbeitsbedingungen für Betroffene Arbeiter zu schaffen und c) unsere Wirtschaftskrafg und Wohlstsnd sowie den der anderen Schützen?"
121,2021-07-31 21:15:07+00:00,jeremy_passkall,@knoboter @larina4711 direkt das ganze klima und nicht nur den wandel zu krass
122,2021-07-31 21:13:22+00:00,ketke70,hoffe der Klimawandel wird nun ernster genommen und erste Priorität sein
123,2021-07-31 21:13:07+00:00,promustermann,"@derspiegel Bitte nicht verwechseln:

Wenn die Wälder in den USA brennen, dann liegt es am Klimawandel. 

Wenn aber die Wälder in Russland unter Feuer stehen,  dann ist das ein persönliches, Putin Versagen."
124,2021-07-31 21:12:03+00:00,RoidNatty,@JJ_1809 Weil wenn man die Buchstaben lima durch KK ersetzt heißt Klima KKK.
125,2021-07-31 21:11:59+00:00,LeezenMatt1,"@Micha31281963 @LarsenReinstro1 @BerlinCyclist Nicht nur in Kurven, sage nur Klimawandel!"
126,2021-07-31 21:10:36+00:00,sesan103,"@CgnGero @joergprante @HenrietteReker @GrueneKoeln @CDUFraktionK @KoelnSPD @fdp_koeln @klima_freunde Hatte @GundaWienke nicht mal in einer politischen Runde erwähnt, dass sie auch Lärmschutz eingeklagt hätte? Erinnere mich da dunkel..."
127,2021-07-31 21:10:28+00:00,SmokeBreitsamer,"Kernkraft die angebliche ""Scheinlösung in der Klimakrise"" ist eine der saubersten und sichersten Energieformen die wir haben. Schade wie sich Leute hier, mit verdrehten Vorstellungen von der Realität, für die Interessen von Kohle und Gas einsetzen und dies selbst nicht merken. https://t.co/5RrUsnkCol https://t.co/bp7aGT9eDn"
128,2021-07-31 21:07:06+00:00,misandryalex,@snottypogorat sex pistols oder klimawandel?
129,2021-07-31 21:06:54+00:00,lostgen,"Aus irgendeinem Grund ist dieses Klima-Thema schon wieder in den Nachrichten.

https://t.co/ddM2k6paTg"
130,2021-07-31 21:05:44+00:00,Wasa17205976,"@Markus_Brummer @JaroslavaKolenz @vroniixi Gut erkannt. Das könnte man aber mit extremem Umweltschutz usw. auch erreichen. Aber nein, man möchte gleich das Welt-Klima gezielt beeinflussen. Den Eisschwund an den Polen kurzfristig aufhalten, der erwiesenermaßen seit mehreren Jahrtausenden andauert und sowas. Lächerlich."
131,2021-07-31 21:05:31+00:00,flatulinski,"@FAZ_NET @vierzueinser @laserspex @claudiabroell @fazsgp @amihm @WinandWvp euer beitrag ist ca 10 stunden her
was genau habt ihr in dieser zeit unternommen um was fürs klima zu tun??
ich kanns jetzt schon sagen,nichts habt ihr getan
wieso sollen also immer andere was leisten,fangt ihr doch direkt an das klima zu schützen"
132,2021-07-31 21:03:57+00:00,monozytenfarben,"@Markus_Soeder @CSU @cducsubt 
na wie schauts aus? man müsste dann mal was tun, ned wahr.
#Klimakrise 
#CDU #CSU https://t.co/3HLZzdBpa4"
133,2021-07-31 21:03:57+00:00,StefanM20326975,Hat jemand Informationen zu den Waldbränden in der #Türkei.Ich streite mich gerade auf Fb mit Leuten die meinen der Klimawandel ist Schuld daran 😊Irgendjemand hat vor kurzem was gepostet zu dem https://t.co/fISVlPyWor dem Beitrag stand das es durch Brandstiftung ausgelöst wurde.
134,2021-07-31 21:03:52+00:00,MartinhoSilves,"Die #Klimakrise schmälert Gewinne australischer Farmer in den letzten 20 Jahren um 25% und könnten in den kommenden 30 Jahren um 50% sinken.

https://t.co/9DSNl3NBHb"
135,2021-07-31 21:03:47+00:00,SmokeBreitsamer,@Junep_A Kernkraft ist im Vergleich zu unserem dreckigen Strommix mit Kohle und Erdgas eine wunderbare Lösung für das Klimakrise. Leider habt Ihr euch wohl entschieden was euch lieber ist. https://t.co/jmSdDrOG5H
136,2021-07-31 21:03:47+00:00,DetHenk,"Temperaturen von mehr als 20 Grad: Grönländischer Eisschild schmilzt massiv ab #klimawandel 

https://t.co/MNu0Wi1ZEt via @derspiegel"
137,2021-07-31 21:02:36+00:00,CgnGero,@joergprante @HenrietteReker @GrueneKoeln @CDUFraktionK @KoelnSPD @fdp_koeln @klima_freunde Der von dir verlinkte Artikel wirft da auch einige Dinge in einen Topf und bezieht sich im wesentlichen auf Lärmsanierung (neue Fenster etc.) Darauf mag es möglicherweise keinen Rechtsanspruch geben. Wohl aber auf verkehrsbeschränkende Maßnahmen (Tempo 30 etc.)
138,2021-07-31 21:02:35+00:00,KrusekopfD,"#Bilder für die #MedienKlimawende
@klimajourno @Netzwerk_Klima https://t.co/F8dCTjGZRR"
139,2021-07-31 21:02:22+00:00,MEBEKE2005,Klimawandel lässt Hitzerekorde Sprünge machen https://t.co/Wo8GP2CJER
140,2021-07-31 21:01:33+00:00,karafilizophy,"@dilankrcdg Das ist eine sehr starke Interpretation meiner Frage. Es gibt keinen Zweifel daran, dass diese Tat in einem Anti-Kurdischen Klima, der vom Staat geschürt wird, begangen wurde. Das bedeutet ja nicht, dass sich Täter und Opfer nicht kennen dürften."
141,2021-07-31 21:01:07+00:00,Kalle83911267,"@FredHerzogAfD @wunder2welt @Ende__Gelaende @Ti_Wag Also ich glaube worum es geht ist, dass die reichen bzw. der westen/Norden das Klima erwärmt, worunter die armen bzw der Süden leidet.

Aber warum ist das rassistisch und nicht asozial? 🤷‍♂️"
142,2021-07-31 21:01:01+00:00,Thommy2702,"@kattascha Wenn wir alle vom Klima geschmort wurden, gibt es eh niemanden mehr, der sich über Plagiate aufregt. Traurig, wenn die Kinder dieser Welt um besseren Klimaschutz betteln müssen, während der Politik es in erster Linie um Machterhalt geht. 1/2"
143,2021-07-31 21:00:27+00:00,LionPedro74,"@krone_at Hat die Krone auch dazugeschrieben das es meistens Brandstiftung ist? Oft von ""Umweltschützer"" sogar.

Btw, zum Thema Erderwärmung: heute hatte ich in Italien(Südtirol) 13 Grad, Schnee bei den 3 Zinnen und z.Teil eisiger Wind. Völlig normal bei einer ErdERWÄRMUNG...."
144,2021-07-31 21:00:03+00:00,marco_knubel,"@Blumenkbel1 Klimakrise
Biodiversitätskrise
Krieg"
145,2021-07-31 20:59:32+00:00,Maxi200997,"@RubinNischara Vorallem wenn man sie als Übergangstechnologie gegen die Klimakrise sieht
Bin definitiv kein Gegner davon :)"
146,2021-07-31 20:59:31+00:00,MartinhoSilves,"#Klimakrise
Italien, Griechenland, Türkei...die Mittelmeerregion brennt und leidet unter einer verheerenden Hitzewelle.

https://t.co/eTCZSbsWK9"
147,2021-07-31 20:58:44+00:00,SitoAbsichten,"@JJ_1809 Weil Nicht-Weiße stärker vom Klimawandel betroffen sind, während weiße Menschen ihn maßgeblich verursachen.

Ich glaube so würde es eine woke Person erklären."
148,2021-07-31 20:58:22+00:00,freeopi60286911,"@vroniixi Nur mit der täglichen Verbreitung von Klima-Horror-Meldungen, kann die geplante Transformation in einen Öko-Sozialismus gelingen.
Zur Umsetzung müssen die Menschen etwas angelogen werden."
149,2021-07-31 20:58:16+00:00,besim,"Das extreme Abtauen von Eis in Grönland macht echte Angst. Es macht den Eindruck, als dass das Klima dramatisch kippt. Und ich habe die Befürchtung, dass wir das Endspiel schon längst eingeleitet haben."
150,2021-07-31 20:58:06+00:00,carelounge_de,CO2-Fußabdruck: Wie ein PR-Trick von den Machern des Klimawandels ablenkt… #klimawandel #flutkatastrophe https://t.co/bnkcD9rmHT
151,2021-07-31 20:57:59+00:00,Kalle83911267,"@Ende__Gelaende @Ti_Wag Ich bin echt auf eurer Seite, aber dass das Klima jetzt rassistisch ist kapiert niemand.

Als nächstes ist es noch toxisch-maskulin, ok?"
152,2021-07-31 20:57:33+00:00,Schmeer3,@Ricarda_Lang @GYGeorg Muss am Klimawandel liegen und wieder unnötigen Müll und CO2 Produziert. Klima sagt Danke
153,2021-07-31 20:57:28+00:00,CgnGero,"@joergprante @HenrietteReker @GrueneKoeln @CDUFraktionK @KoelnSPD @fdp_koeln @klima_freunde Doch natürlich lässt sich das aus § 45 Abs. 1 S. 2 Nr. 3 StVO ableiten. Und zwar sowohl nach Immissionschutzgesetz als auch nach den Lärmschutz-Richtlinien-StV.

Hier eine sehr schöne Zusammenfassung des Wissenschaftlichen Dienstes des Bundestages:
https://t.co/sW6wLrTOT9"
154,2021-07-31 20:57:27+00:00,ItsPyr13l,Vielleicht würden Menschen was fürs Klima unternehmen wenn es am Ende eine Bratwurst gibt? 🤷‍♂️
155,2021-07-31 20:56:14+00:00,Der_Micha_,@MarcuseZett Der Klimawandel will es uns nicht rechtmachen.
156,2021-07-31 20:54:50+00:00,dazugeberin,"Weshalb gab es vor ca. 100 und 200 Jahren schon gewaltigere Überschwemmungen als bei der jetzigen #Jahrhundertflut?

Der angeblich menschengemachte #Klimawandel kann es damals ja wohl noch nicht gewesen sein! 

@GruenenWatch https://t.co/FoHrUYzZQn"
157,2021-07-31 20:54:32+00:00,MehrOhr9,Du bist dee Grund für die Globale Erderwärmung 😅
158,2021-07-31 20:52:29+00:00,MarianneSchro11,"In Grönland schmilzt an einem Tag so viel Eis, dass ganz Florida mit 5 Zentimetern Wasser bedeckt werden könnte
#Klimawandel #Umwelt https://t.co/j1r7XD8iyf"
159,2021-07-31 20:51:26+00:00,Sehnix76,"@JJ_1809 Na weil das Klima nicht so will, wie die Grünen wollen! Also wird es flugs verteufelt! 🙈😂"
160,2021-07-31 20:51:11+00:00,FreddySinalco,@DLFNachrichten Protestieren gegen das Klima. Eine ganz phantastische Sache
161,2021-07-31 20:50:45+00:00,MartinhoSilves,"#Klimakrise
Der grönländische Eisschild schmilzt massiv ab und verliert täglich 8 Mio. Tonnen Eis. 
Es herrschen Rekordtemperaturen von über 20 Grad Celsius.

https://t.co/wyAibCTErU"
162,2021-07-31 20:50:40+00:00,Florian_Kraemer,"@ChrDorner @cicero_online Zeigt, was herauskommen wird, wenn wir nichts gegen den Klimawandel tun. Man kann nie ein einzelnes Ereignis zu 100% auf den Klimawandel zurückführen, das ist aber recht bekannt."
163,2021-07-31 20:50:18+00:00,peterkarlat,Die letzten Tage der Menschheit.... #ClimateCrisis #Klimawandel https://t.co/Ba8IZNYHUY
164,2021-07-31 20:49:40+00:00,deinjobcenter,"@omni1brain @ZorroPai @fwolf96 ich glaube nicht daß der weg den wir gehen der richtige ist. Klimawandel, Welthunger, Kapitalismus, das Patriarchat, das läuft garniht gut. und die europäische kultur hatte eine großen Einfluss dabei 
das waren wir und es ist nichts gutes dabei rausgekommen."
165,2021-07-31 20:49:17+00:00,The_good_Thorn,"@NdKtweets @UrsulaLenk @DrPhiloponus @michelreimon @diegruenen Nope. @diegruenen haben die Rahmenbedingungen selbst mitgezimmert. Sie agieren nicht. Sie treiben mit, wo sie als Opp-Partei dagegen gerudert hätten. Ihre Glaubwürdigkeit sauft ab. Das Versagen wird deutlich, weil niemand sie nur ansatzweise braucht, gäbe es die Klimakrise nicht."
166,2021-07-31 20:48:43+00:00,TorstenLuetten,"Gibt uns ein Gefühl dafür weshalb Informationen über erneuerbare Energien, Klimakrise, Cumex Korruption, Missbrauch in katholischer Kirche, Staatstrojaner, und Faschisten in Behörden so wenig Platz in den Medien finden, weshalb wir sind, wo wir sind.
Deshalb: #LaschetVerhindern. https://t.co/WW0CYsRFsF"
167,2021-07-31 20:47:52+00:00,Mobil666,"@de_rt_com Wie,doch keine Klima?"
168,2021-07-31 20:47:23+00:00,MichelBader10,"@_richtig_falsch es ist bedeutend kälter geworden, gestern hatten wir anstatt den üblichen 50 Grad nur 44 und in der Nacht war es mit 35 auch ganz schön frisch, daa liegt deutlich am Klimawandel, vielleicht bricht morgen auch noch ein Vulkan aus, wer weiß? 🤔😂"
169,2021-07-31 20:46:37+00:00,WinningMatthias,@JanBehrens16 @MeineMe53821610 @esser_elmar @ThomasV94305869 Das ist eine sehr einbetonierte Meinung … ich bleib anderer Meinung) Haben es doch schon Jahrzehnte so versucht … nix hat‘s gebracht … wir haben ehrlich gesagt andere und wichtigere Probleme zu lösen als das Fass aufzumachen Laschet „Wir haben Klima“ …
170,2021-07-31 20:44:55+00:00,Thommy2702,@anwaltsgelaber @Lilalona4 Bratwürste sind nicht gut fürs Klima 😊
171,2021-07-31 20:44:52+00:00,Beobach05943803,"@FranzBranntwe10 Deutschland ist nicht zu einer normalen, abwägenden Verhaltensweise fähig.

Wenn sie etwas machen, übertreiben sie es.

Siehe Kernkraft, Klima, Corona, Autos, BER, Migranten, Strompreis, Gendern und und und

Mann geht mir das auf den Senkel..."
172,2021-07-31 20:44:40+00:00,KlimalisteL,"Wie viel Platz braucht ein Auto in der Stadt? Im Durchschnitt sind es 11qm
Durch Fahrräder und vorallem #Lastenrad könnte diese Fläche effizienter genutzt und dabei auch das #Klima mehr geschützt werden
Also in der Stadt öfter aufs Fahrrad
@Klimaliste #klimaliste #CriticalMass
bp"
173,2021-07-31 20:44:35+00:00,gegendieA49,"1,5 Grad Marke bereits erreicht: Klimawandel trifft Deutschland! Und immer weiter, Autobahnen, Flächenversiegelung, Trinkwassergefährdung! #keineA49 ⁦@andreasscheuer⁩ ⁦@talwazir⁩ ⁦ https://t.co/tgJO8FiJ3a"
174,2021-07-31 20:44:15+00:00,SimeonPreuss,"@JeDi_TS @makabie @humanist_luke @Ende__Gelaende Wenn ihr das bekämpft, degradiert ihr die Klimakrise zu einem Marketing-Gag. Letztendlich ist es ein Lackmus-Test: Geht es euch wirklich in erster Linie ums Klima? Alles für's Klima, oder nur *fast* alles (bis auf das, was in kurzer Zeit am meisten bringen würde). https://t.co/UqHHFWAiJY"
175,2021-07-31 20:44:11+00:00,Barni61,"@linnartz11 @unkle_zam @tagesschau Sie müssen einfach einmal das geltende Recht lesen.  Armut,  Klima,  Soziale Ungerechtigkeit,  politische Zustände! Alles KEINE Asylgründe. Wir KÖNNEN nicht einfach jeden aufnehmen.  Denn irgendwoher muss das Geld dafür ja kommen.  Und der Deutsche kann nicht noch mehr arbeiten."
176,2021-07-31 20:43:38+00:00,Bcoin28942475,"@kattascha Ja, wir brauchen Sachtehmen. #Mietenwahnsinn #Lobbyismus #Bildund #Pflegenotstand #Nebeneinkuenfte #Klimakrise"
177,2021-07-31 20:43:33+00:00,DocMapled,"Manchmal muss man Prioritäten hängen!
#Klimakrise #BTW2021 #MitDir #allesistdrin #bereitweilihresseid https://t.co/FvLbxH6QR4"
178,2021-07-31 20:42:54+00:00,WilliWehrburger,@welt Der Klimawandel ist grauenhaft. 😎
179,2021-07-31 20:42:31+00:00,Swingtanz,"Gerade im ZDF

Waldbrände in der Türkei wegen Klimawandel - Brandstiftung wird nicht ausgeschlossen!

HaHaHa https://t.co/tVO2fFjkST"
180,2021-07-31 20:42:19+00:00,ChrDorner,"@Florian_Kraemer @cicero_online Das mag allgemein sein - aber für die Rheinregion halt nicht. Die #Hochwasserkatastrophe an der #Ahr als #Klimawandel Folge zu framen, ist halt unseriös."
181,2021-07-31 20:39:36+00:00,Marcel_FFF,"An solchen Tweets scheitert die #Klimadiskussion und an denen die sich nicht die Mühe machen richtig zu lesen.

#Brasilien #Schnee #Winter #Klimakrise #Sofeten 

https://t.co/rcWy953es6 https://t.co/SFukPGb81H"
182,2021-07-31 20:39:21+00:00,Florian_Kraemer,"@ChrDorner @cicero_online Der Klimawandel führt dazu, dass solche Ereignisse in Zukunft immer häufiger auftreten."
183,2021-07-31 20:36:50+00:00,SimeonPreuss,"@JeDi_TS @makabie @humanist_luke @Ende__Gelaende Die Gegenargumente sind so 1980. Nehmen wir an, es wäre alles so schlimm: Es wäre genau das richtige Signal, nämlich dass die #Klimakrise so schlimm ist, dass Tschernobyl und Atommüll dagegen ein Witz sind."
184,2021-07-31 20:36:36+00:00,HuHa2015,"Klimawandel mal kritisch gesehen!

Laut Wikipedia wird 9% - 26% des Treibhauseffekts von CO2 verursacht!

2 Prozent des CO2 ist menschengemacht!
Also werden 0,2% - 0,5% des Treibhauseffekts vom Menschen verursacht!

2 Prozent des weltweit produzierten CO2 stammt aus Deutschland!"
